2015-09-09 13:40:29,896 [6] INFO  Umbraco.Core.CoreBootManager - [T1/D2] Umbraco application starting
2015-09-09 14:32:21,563 [64] INFO  umbraco.content - [T91/D3] Load Xml from file...
2015-09-09 14:32:21,565 [64] INFO  umbraco.content - [T91/D3] Loaded Xml from file.
2015-09-09 14:32:21,599 [64] INFO  Umbraco.Core.PluginManager - [T91/D3] Starting resolution types of Umbraco.Core.Persistence.Mappers.BaseMapper
2015-09-09 14:32:21,600 [64] INFO  Umbraco.Core.PluginManager - [T91/D3] Completed resolution of types of Umbraco.Core.Persistence.Mappers.BaseMapper, found 23 (took 0ms)
2015-09-09 14:32:21,831 [64] INFO  Umbraco.Core.PluginManager - [T91/D3] Starting resolution types of Umbraco.Core.PropertyEditors.IParameterEditor
2015-09-09 14:32:21,832 [64] INFO  Umbraco.Core.PluginManager - [T91/D3] Completed resolution of types of Umbraco.Core.PropertyEditors.IParameterEditor, found 44 (took 0ms)
2015-09-09 14:32:28,936 [64] INFO  Umbraco.Core.PluginManager - [T109/D3] Starting resolution types of umbraco.interfaces.IApplication
2015-09-09 14:32:28,936 [64] INFO  Umbraco.Core.PluginManager - [T109/D3] Completed resolution of types of umbraco.interfaces.IApplication, found 7 (took 0ms)
2015-09-09 14:32:28,964 [64] INFO  Umbraco.Core.PluginManager - [T109/D3] Starting resolution types of umbraco.interfaces.ITree
2015-09-09 14:32:28,964 [64] INFO  Umbraco.Core.PluginManager - [T109/D3] Completed resolution of types of umbraco.interfaces.ITree, found 35 (took 0ms)
2015-09-09 14:32:28,970 [64] INFO  Umbraco.Core.PluginManager - [T109/D3] Starting resolution types of Umbraco.Web.Trees.TreeController
2015-09-09 14:32:28,970 [64] INFO  Umbraco.Core.PluginManager - [T109/D3] Completed resolution of types of Umbraco.Web.Trees.TreeController, found 4 (took 0ms)
2015-09-09 14:32:28,972 [64] INFO  Umbraco.Core.PluginManager - [T109/D3] Starting resolution types of umbraco.interfaces.ITree
2015-09-09 14:32:28,972 [64] INFO  Umbraco.Core.PluginManager - [T109/D3] Completed resolution of types of umbraco.interfaces.ITree, found 19 (took 0ms)
2015-09-09 14:32:33,897 [64] INFO  Umbraco.Core.PluginManager - [T57/D3] Starting resolution types of umbraco.interfaces.ICacheRefresher
2015-09-09 14:32:33,898 [64] INFO  Umbraco.Core.PluginManager - [T57/D3] Completed resolution of types of umbraco.interfaces.ICacheRefresher, found 20 (took 0ms)
2015-09-09 14:32:45,811 [64] INFO  Umbraco.Core.Publishing.PublishingStrategy - [T49/D3] Content 'Certificates' with Id '1061' has been published.
2015-09-09 14:32:49,917 [64] INFO  umbraco.content - [T53/D3] Save Xml to file...
2015-09-09 14:32:49,920 [64] INFO  umbraco.content - [T65/D3] Saved Xml to file.
2015-09-09 14:32:51,426 [64] INFO  umbraco.BusinessLogic.Log - [T10/D3] Log scrubbed.  Removed all items older than 2015-07-11 14:32:51
2015-09-09 14:46:08,665 [64] INFO  Umbraco.Core.Publishing.PublishingStrategy - [T96/D3] Content 'Certificates' with Id '1061' has been published.
2015-09-09 14:46:12,723 [64] INFO  umbraco.content - [T98/D3] Save Xml to file...
2015-09-09 14:46:12,725 [64] INFO  umbraco.content - [T37/D3] Saved Xml to file.
2015-09-09 14:46:48,956 [64] INFO  Umbraco.Core.PluginManager - [T11/D3] Starting resolution types of Umbraco.Web.Trees.TreeController
2015-09-09 14:46:48,956 [64] INFO  Umbraco.Core.PluginManager - [T11/D3] Completed resolution of types of Umbraco.Web.Trees.TreeController, found 4 (took 0ms)
2015-09-09 15:29:03,890 [64] INFO  Umbraco.Core.Security.UmbracoMembershipProviderBase - [T172/D3] Login attempt succeeded for username hriley99@hotmail.com from IP address ::1
2015-09-09 15:29:03,898 [64] INFO  Umbraco.Web.Security.WebSecurity - [T172/D3] User Id: 0 logged in
2015-09-09 15:30:56,574 [64] INFO  Umbraco.Core.Publishing.PublishingStrategy - [T151/D3] Content 'Certificates' with Id '0' has been published.
2015-09-09 15:31:00,605 [64] INFO  umbraco.content - [T151/D3] Save Xml to file...
2015-09-09 15:31:00,606 [64] INFO  umbraco.content - [T182/D3] Saved Xml to file.
2015-09-09 15:31:15,300 [64] INFO  Umbraco.Core.Services.ContentService - [T174/D3] Content 'Wedding Certificates' with Id '1062' could not be published because of invalid properties.
2015-09-09 15:31:27,641 [64] INFO  Umbraco.Core.Services.ContentService - [T23/D3] Content 'Civil Ceremonies' with Id '1063' could not be published because of invalid properties.
2015-09-09 15:31:40,718 [64] INFO  Umbraco.Core.Publishing.PublishingStrategy - [T23/D3] Content 'Certificates' with Id '1061' has been unpublished.
2015-09-09 15:31:44,738 [64] INFO  umbraco.content - [T23/D3] Save Xml to file...
2015-09-09 15:31:44,740 [64] INFO  umbraco.content - [T19/D3] Saved Xml to file.
2015-09-09 15:31:57,279 [64] INFO  Umbraco.Core.Publishing.PublishingStrategy - [T18/D3] Content 'Certificates' with Id '1066' has been published.
2015-09-09 15:32:01,322 [64] INFO  umbraco.content - [T18/D3] Save Xml to file...
2015-09-09 15:32:01,324 [64] INFO  umbraco.content - [T104/D3] Saved Xml to file.
2015-09-09 15:32:31,996 [64] INFO  Umbraco.Core.Publishing.PublishingStrategy - [T18/D3] Content 'Wedding Certificates' with Id '1062' has been published.
2015-09-09 15:32:36,017 [64] INFO  umbraco.content - [T151/D3] Save Xml to file...
2015-09-09 15:32:36,018 [64] INFO  umbraco.content - [T31/D3] Saved Xml to file.
2015-09-09 15:32:38,698 [64] INFO  Umbraco.Core.Publishing.PublishingStrategy - [T174/D3] Content 'Civil Ceremonies' with Id '1063' has been published.
2015-09-09 15:32:42,725 [64] INFO  umbraco.content - [T151/D3] Save Xml to file...
2015-09-09 15:32:42,725 [64] INFO  umbraco.content - [T181/D3] Saved Xml to file.
2015-09-09 15:33:07,094 [64] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [T23/D3] [LogScrubber] Terminating
2015-09-09 15:33:07,094 [64] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [T23/D3] [LogScrubber] Waiting for tasks to complete
2015-09-09 15:33:07,095 [64] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [T23/D3] [LogScrubber] Tasks completed, terminated
2015-09-09 15:33:07,095 [64] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [T23/D3] [XmlCacheFilePersister] Terminating
2015-09-09 15:33:07,095 [64] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [T23/D3] [XmlCacheFilePersister] Waiting for tasks to complete
2015-09-09 15:33:07,095 [64] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [T23/D3] [ScheduledPublishing] Terminating
2015-09-09 15:33:07,095 [64] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [T23/D3] [ScheduledPublishing] Waiting for tasks to complete
2015-09-09 15:33:07,095 [64] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [T23/D3] [ScheduledPublishing] Tasks completed, terminated
2015-09-09 15:33:07,095 [64] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [T23/D3] [ScheduledTasks] Terminating
2015-09-09 15:33:07,095 [64] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [T23/D3] [ScheduledTasks] Waiting for tasks to complete
2015-09-09 15:33:07,095 [64] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [T23/D3] [ScheduledTasks] Tasks completed, terminated
2015-09-09 15:33:07,095 [64] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [T151/D3] [XmlCacheFilePersister] Tasks completed, terminated
2015-09-09 15:33:07,197 [64] INFO  Umbraco.Core.UmbracoApplicationBase - [T156/D3] Application shutdown. Reason: ConfigurationChange
2015-09-09 15:33:10,861 [96] INFO  Umbraco.Core.CoreBootManager - [T87/D4] Umbraco application starting
2015-09-09 15:33:10,879 [96] INFO  Umbraco.Core.PluginManager - [T87/D4] Determining hash of code files on disk
2015-09-09 15:33:10,885 [96] INFO  Umbraco.Core.PluginManager - [T87/D4] Hash determined (took 5ms)
2015-09-09 15:33:10,885 [96] INFO  Umbraco.Core.PluginManager - [T87/D4] Starting resolution types of umbraco.interfaces.IApplicationStartupHandler
2015-09-09 15:33:10,888 [96] INFO  Umbraco.Core.PluginManager - [T87/D4] Completed resolution of types of umbraco.interfaces.IApplicationStartupHandler, found 38 (took 2ms)
2015-09-09 15:33:10,923 [96] INFO  Umbraco.Core.PluginManager - [T87/D4] Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter
2015-09-09 15:33:10,923 [96] INFO  Umbraco.Core.PluginManager - [T87/D4] Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter, found 0 (took 0ms)
2015-09-09 15:33:10,924 [96] INFO  Umbraco.Core.PluginManager - [T87/D4] Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyValueConverter
2015-09-09 15:33:10,924 [96] INFO  Umbraco.Core.PluginManager - [T87/D4] Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyValueConverter, found 16 (took 0ms)
2015-09-09 15:33:10,927 [96] INFO  Umbraco.Core.PluginManager - [T87/D4] Starting resolution types of Umbraco.Web.Mvc.SurfaceController
2015-09-09 15:33:10,927 [96] INFO  Umbraco.Core.PluginManager - [T87/D4] Completed resolution of types of Umbraco.Web.Mvc.SurfaceController, found 4 (took 0ms)
2015-09-09 15:33:10,928 [96] INFO  Umbraco.Core.PluginManager - [T87/D4] Starting resolution types of Umbraco.Web.WebApi.UmbracoApiController
2015-09-09 15:33:10,929 [96] INFO  Umbraco.Core.PluginManager - [T87/D4] Completed resolution of types of Umbraco.Web.WebApi.UmbracoApiController, found 35 (took 1ms)
2015-09-09 15:33:10,950 [96] INFO  Umbraco.Core.PluginManager - [T87/D4] Starting resolution types of Umbraco.Core.Media.IThumbnailProvider
2015-09-09 15:33:10,950 [96] INFO  Umbraco.Core.PluginManager - [T87/D4] Completed resolution of types of Umbraco.Core.Media.IThumbnailProvider, found 3 (took 0ms)
2015-09-09 15:33:10,951 [96] INFO  Umbraco.Core.PluginManager - [T87/D4] Starting resolution types of Umbraco.Core.Media.IImageUrlProvider
2015-09-09 15:33:10,951 [96] INFO  Umbraco.Core.PluginManager - [T87/D4] Completed resolution of types of Umbraco.Core.Media.IImageUrlProvider, found 1 (took 0ms)
2015-09-09 15:33:11,362 [96] INFO  Umbraco.Web.Search.ExamineEvents - [T87/D4] Initializing Examine and binding to business logic events
2015-09-09 15:33:11,390 [96] INFO  Umbraco.Web.Search.ExamineEvents - [T87/D4] Adding examine event handlers for index providers: 3
2015-09-09 15:33:11,394 [96] INFO  Umbraco.Core.CoreBootManager - [T87/D4] Umbraco application startup complete (took 524ms)
2015-09-09 15:33:11,659 [96] INFO  Umbraco.Web.UmbracoModule - [T180/D4] Setting OriginalRequestUrl: localhost:49341/umbraco
2015-09-09 15:33:29,791 [96] INFO  Umbraco.Core.PluginManager - [T50/D4] Starting resolution types of Umbraco.Core.Persistence.Mappers.BaseMapper
2015-09-09 15:33:29,791 [96] INFO  Umbraco.Core.PluginManager - [T50/D4] Completed resolution of types of Umbraco.Core.Persistence.Mappers.BaseMapper, found 23 (took 0ms)
2015-09-09 15:33:29,946 [96] INFO  Umbraco.Core.PluginManager - [T50/D4] Starting resolution types of umbraco.interfaces.IApplication
2015-09-09 15:33:29,946 [96] INFO  Umbraco.Core.PluginManager - [T50/D4] Completed resolution of types of umbraco.interfaces.IApplication, found 7 (took 0ms)
2015-09-09 15:33:29,975 [96] INFO  Umbraco.Core.PluginManager - [T50/D4] Starting resolution types of umbraco.interfaces.ITree
2015-09-09 15:33:29,976 [96] INFO  Umbraco.Core.PluginManager - [T50/D4] Completed resolution of types of umbraco.interfaces.ITree, found 35 (took 0ms)
2015-09-09 15:33:29,982 [96] INFO  Umbraco.Core.PluginManager - [T50/D4] Starting resolution types of Umbraco.Web.Trees.TreeController
2015-09-09 15:33:29,982 [96] INFO  Umbraco.Core.PluginManager - [T50/D4] Completed resolution of types of Umbraco.Web.Trees.TreeController, found 4 (took 0ms)
2015-09-09 15:33:29,983 [96] INFO  Umbraco.Core.PluginManager - [T50/D4] Starting resolution types of umbraco.interfaces.ITree
2015-09-09 15:33:29,984 [96] INFO  Umbraco.Core.PluginManager - [T50/D4] Completed resolution of types of umbraco.interfaces.ITree, found 19 (took 0ms)
2015-09-09 15:34:06,457 [96] INFO  Umbraco.Core.PluginManager - [T176/D4] Starting resolution types of umbraco.interfaces.ICacheRefresher
2015-09-09 15:34:06,458 [96] INFO  Umbraco.Core.PluginManager - [T176/D4] Completed resolution of types of umbraco.interfaces.ICacheRefresher, found 20 (took 0ms)
2015-09-09 15:34:11,810 [96] INFO  Umbraco.Core.PluginManager - [T176/D4] Starting resolution types of Umbraco.Core.PropertyEditors.IParameterEditor
2015-09-09 15:34:11,811 [96] INFO  Umbraco.Core.PluginManager - [T176/D4] Completed resolution of types of Umbraco.Core.PropertyEditors.IParameterEditor, found 44 (took 0ms)
2015-09-09 15:34:11,839 [96] INFO  umbraco.BusinessLogic.Log - [T19/D4] Log scrubbed.  Removed all items older than 2015-07-11 15:34:11
2015-09-09 15:34:11,862 [96] INFO  umbraco.content - [T93/D4] Load Xml from file...
2015-09-09 15:34:11,863 [96] INFO  umbraco.content - [T93/D4] Loaded Xml from file.
2015-09-09 15:34:59,795 [96] INFO  umbraco.content - [T95/D4] Loading content from database...
2015-09-09 15:35:03,831 [96] INFO  umbraco.content - [T31/D4] Save Xml to file...
2015-09-09 15:35:03,834 [96] INFO  umbraco.content - [T182/D4] Saved Xml to file.
